站点,日期,时间,纬度,经度,风向,风速,浪高,周期,修正风向,修正风速,修正浪高,修正周期,1小时前修正风向,1小时前修正风速,1小时前修正浪高,1小时前修正周期,2小时前修正风向,2小时前修正风速,2小时前修正浪高,2小时前修正周期
NJI,3,3,27.5N,121.1E,207,4.7,1,6.4,207,4.7,1,6.4,192,4.1,1,6.5,169,3.5,1,6.7
NJI,3,4,27.5N,121.1E,213,5.2,0.9,6.2,213,5.2,0.9,6.2,207,4.7,1,6.4,192,4.1,1,6.5
NJI,3,5,27.5N,121.1E,221,5.3,1,5.9,221,5.3,1,5.9,213,5.2,0.9,6.2,207,4.7,1,6.4
NJI,3,6,27.5N,121.1E,218,5,0.9,6,218,5,0.9,6,221,5.3,1,5.9,213,5.2,0.9,6.2
NJI,3,7,27.5N,121.1E,212,4.6,1,6.2,212,4.6,1,6.2,218,5,0.9,6,221,5.3,1,5.9
NJI,3,8,27.5N,121.1E,204,5.4,0.9,6.3,204,5.4,0.9,6.3,212,4.6,1,6.2,218,5,0.9,6
NJI,3,9,27.5N,121.1E,209,5,0.9,6.5,209,5,0.9,6.5,204,5.4,0.9,6.3,212,4.6,1,6.2
NJI,3,10,27.5N,121.1E,214,5.4,0.8,6.4,214,5.4,0.8,6.4,209,5,0.9,6.5,204,5.4,0.9,6.3
NJI,3,11,27.5N,121.1E,213,5.1,0.9,6.8,213,5.1,0.9,6.8,214,5.4,0.8,6.4,209,5,0.9,6.5
NJI,3,12,27.5N,121.1E,215,5.9,0.8,6.7,215,5.9,0.8,6.7,213,5.1,0.9,6.8,214,5.4,0.8,6.4
NJI,3,13,27.5N,121.1E,215,5.6,0.9,7,215,5.6,0.9,7,215,5.9,0.8,6.7,213,5.1,0.9,6.8
NJI,3,14,27.5N,121.1E,216,6.1,1.1,6.7,216,6.1,1.1,6.7,215,5.6,0.9,7,215,5.9,0.8,6.7
NJI,3,15,27.5N,121.1E,211,6.3,1,6.4,211,6.3,1,6.4,216,6.1,1.1,6.7,215,5.6,0.9,7
NJI,3,16,27.5N,121.1E,214,6.3,0.9,6.1,214,6.3,0.9,6.1,211,6.3,1,6.4,216,6.1,1.1,6.7
NJI,3,17,27.5N,121.1E,213,6.1,1,5.8,213,6.1,1,5.8,214,6.3,0.9,6.1,211,6.3,1,6.4
NJI,3,18,27.5N,121.1E,204,6.6,0.9,5.9,204,6.6,0.9,5.9,213,6.1,1,5.8,214,6.3,0.9,6.1
NJI,3,19,27.5N,121.1E,207,6.7,1,6.1,207,6.7,1,6.1,204,6.6,0.9,5.9,213,6.1,1,5.8
NJI,3,20,27.5N,121.1E,202,6.6,0.9,5.8,202,6.6,0.9,5.8,207,6.7,1,6.1,204,6.6,0.9,5.9
NJI,3,21,27.5N,121.1E,201,7.2,0.9,5.4,201,7.2,0.9,5.4,202,6.6,0.9,5.8,207,6.7,1,6.1
NJI,3,22,27.5N,121.1E,205,5.8,1.4,4.8,205,5.8,1.4,4.8,201,7.2,0.9,5.4,202,6.6,0.9,5.8
NJI,3,23,27.5N,121.1E,7,5.7,1.5,5.1,7,5.7,1.5,5.1,205,5.8,1.4,4.8,201,7.2,0.9,5.4
NJI,4,0,27.5N,121.1E,35,13.2,1.8,5.8,35,13.2,1.8,5.8,7,5.7,1.5,5.1,205,5.8,1.4,4.8
NJI,4,1,27.5N,121.1E,40,14.4,2.1,6.4,40,14.4,2.1,6.4,35,13.2,1.8,5.8,7,5.7,1.5,5.1
NJI,4,2,27.5N,121.1E,37,16,2.1,6.3,37,16,2.1,6.3,40,14.4,2.1,6.4,35,13.2,1.8,5.8
NJI,4,3,27.5N,121.1E,32,15.1,2.1,6.5,32,15.1,2.1,6.5,37,16,2.1,6.3,40,14.4,2.1,6.4
NJI,4,4,27.5N,121.1E,29,16.5,2.4,6.1,29,16.5,2.4,6.1,32,15.1,2.1,6.5,37,16,2.1,6.3
NJI,4,5,27.5N,121.1E,33,14.5,2.3,6.3,33,14.5,2.3,6.3,29,16.5,2.4,6.1,32,15.1,2.1,6.5
NJI,4,6,27.5N,121.1E,31,16.4,2.1,5.7,31,16.4,2.1,5.7,33,14.5,2.3,6.3,29,16.5,2.4,6.1
NJI,4,7,27.5N,121.1E,30,17.4,2.1,5.8,30,17.4,2.1,5.8,31,16.4,2.1,5.7,33,14.5,2.3,6.3
NJI,4,8,27.5N,121.1E,34,16.7,2,5.9,34,16.7,2,5.9,30,17.4,2.1,5.8,31,16.4,2.1,5.7
NJI,4,9,27.5N,121.1E,30,19.3,1.9,5.8,30,19.3,1.9,5.8,34,16.7,2,5.9,30,17.4,2.1,5.8
NJI,4,10,27.5N,121.1E,28,18.1,1.7,5.7,28,18.1,1.7,5.7,30,19.3,1.9,5.8,34,16.7,2,5.9
NJI,4,11,27.5N,121.1E,31,17,1.6,6.3,31,17,1.6,6.3,28,18.1,1.7,5.7,30,19.3,1.9,5.8
NJI,4,12,27.5N,121.1E,33,14.5,1.6,6,33,14.5,1.6,6,31,17,1.6,6.3,28,18.1,1.7,5.7
NJI,4,13,27.5N,121.1E,31,13.2,1.5,6.2,31,13.2,1.5,6.2,33,14.5,1.6,6,31,17,1.6,6.3
NJI,4,14,27.5N,121.1E,38,11.7,1.4,6.5,38,11.7,1.4,6.5,31,13.2,1.5,6.2,33,14.5,1.6,6
NJI,4,15,27.5N,121.1E,25,11.8,1.2,5.9,25,11.8,1.2,5.9,38,11.7,1.4,6.5,31,13.2,1.5,6.2
NJI,4,16,27.5N,121.1E,21,8.4,1.3,6,21,8.4,1.3,6,25,11.8,1.2,5.9,38,11.7,1.4,6.5
NJI,4,17,27.5N,121.1E,18,6.4,1.3,5.6,18,6.4,1.3,5.6,21,8.4,1.3,6,25,11.8,1.2,5.9
NJI,4,18,27.5N,121.1E,7,7.1,1.3,5.1,7,7.1,1.3,5.1,18,6.4,1.3,5.6,21,8.4,1.3,6
NJI,4,19,27.5N,121.1E,6,8.3,1.2,4.9,6,8.3,1.2,4.9,7,7.1,1.3,5.1,18,6.4,1.3,5.6
NJI,4,20,27.5N,121.1E,8,7.2,1.1,5,8,7.2,1.1,5,6,8.3,1.2,4.9,7,7.1,1.3,5.1
NJI,4,21,27.5N,121.1E,2,7.2,1.1,4.6,2,7.2,1.1,4.6,8,7.2,1.1,5,6,8.3,1.2,4.9
NJI,4,22,27.5N,121.1E,10,8.4,1.1,4.9,10,8.4,1.1,4.9,2,7.2,1.1,4.6,8,7.2,1.1,5
NJI,4,23,27.5N,121.1E,14,8.2,1.1,5.1,14,8.2,1.1,5.1,10,8.4,1.1,4.9,2,7.2,1.1,4.6
NJI,5,0,27.5N,121.1E,14,8.4,1,5.3,14,8.4,1,5.3,14,8.2,1.1,5.1,10,8.4,1.1,4.9
NJI,5,1,27.5N,121.1E,16,7.8,1.1,5.6,16,7.8,1.1,5.6,14,8.4,1,5.3,14,8.2,1.1,5.1
NJI,5,2,27.5N,121.1E,15,8,1.1,5.7,15,8,1.1,5.7,16,7.8,1.1,5.6,14,8.4,1,5.3
NJI,5,3,27.5N,121.1E,5,6.4,1,5.5,5,6.4,1,5.5,15,8,1.1,5.7,16,7.8,1.1,5.6
NJI,5,4,27.5N,121.1E,4,7,1,5.4,4,7,1,5.4,5,6.4,1,5.5,15,8,1.1,5.7
NJI,5,5,27.5N,121.1E,355,7.6,0.9,5.3,355,7.6,0.9,5.3,4,7,1,5.4,5,6.4,1,5.5
NJI,5,6,27.5N,121.1E,350,8.5,1,5.1,350,8.5,1,5.1,355,7.6,0.9,5.3,4,7,1,5.4
NJI,5,7,27.5N,121.1E,344,9.9,0.9,5.2,344,9.9,0.9,5.2,350,8.5,1,5.1,355,7.6,0.9,5.3
NJI,5,8,27.5N,121.1E,1,7.3,0.9,5.1,1,7.3,0.9,5.1,344,9.9,0.9,5.2,350,8.5,1,5.1
NJI,5,9,27.5N,121.1E,346,7.8,0.8,5.2,346,7.8,0.8,5.2,1,7.3,0.9,5.1,344,9.9,0.9,5.2
NJI,5,10,27.5N,121.1E,345,9,0.8,6.2,345,9,0.8,6.2,346,7.8,0.8,5.2,1,7.3,0.9,5.1
NJI,5,11,27.5N,121.1E,347,6.5,0.7,5.8,347,6.5,0.7,5.8,345,9,0.8,6.2,346,7.8,0.8,5.2
NJI,5,12,27.5N,121.1E,309,6.4,0.8,6.3,309,6.4,0.8,6.3,347,6.5,0.7,5.8,345,9,0.8,6.2
NJI,5,13,27.5N,121.1E,345,4.6,0.7,6.5,345,4.6,0.7,6.5,309,6.4,0.8,6.3,347,6.5,0.7,5.8
NJI,5,14,27.5N,121.1E,348,3.6,0.7,6.9,348,3.6,0.7,6.9,345,4.6,0.7,6.5,309,6.4,0.8,6.3
NJI,5,15,27.5N,121.1E,23,4.1,0.7,6.9,23,4.1,0.7,6.9,348,3.6,0.7,6.9,345,4.6,0.7,6.5
NJI,5,16,27.5N,121.1E,340,3.2,0.7,6.6,340,3.2,0.7,6.6,23,4.1,0.7,6.9,348,3.6,0.7,6.9
NJI,5,17,27.5N,121.1E,112,2,0.8,6.1,112,2,0.8,6.1,340,3.2,0.7,6.6,23,4.1,0.7,6.9
NJI,5,18,27.5N,121.1E,128,3.5,0.7,5.9,128,3.5,0.7,5.9,112,2,0.8,6.1,340,3.2,0.7,6.6
NJI,5,19,27.5N,121.1E,128,3.2,0.8,6.2,128,3.2,0.8,6.2,128,3.5,0.7,5.9,112,2,0.8,6.1
NJI,5,20,27.5N,121.1E,88,1.7,0.8,6,88,1.7,0.8,6,128,3.2,0.8,6.2,128,3.5,0.7,5.9
NJI,5,21,27.5N,121.1E,131,3.3,0.7,6.3,131,3.3,0.7,6.3,88,1.7,0.8,6,128,3.2,0.8,6.2
NJI,5,22,27.5N,121.1E,226,0.5,0.7,6.3,226,0.5,0.7,6.3,131,3.3,0.7,6.3,88,1.7,0.8,6
NJI,5,23,27.5N,121.1E,318,5.1,0.6,6.6,318,5.1,0.6,6.6,226,0.5,0.7,6.3,131,3.3,0.7,6.3
NJI,6,0,27.5N,121.1E,24,1.3,0.6,7,24,1.3,0.6,7,318,5.1,0.6,6.6,226,0.5,0.7,6.3
NJI,6,1,27.5N,121.1E,181,3.7,0.6,6.9,181,3.7,0.6,6.9,24,1.3,0.6,7,318,5.1,0.6,6.6
NJI,6,2,27.5N,121.1E,309,2.2,0.6,7.2,309,2.2,0.6,7.2,181,3.7,0.6,6.9,24,1.3,0.6,7
NJI,6,3,27.5N,121.1E,310,3.3,0.6,7.1,310,3.3,0.6,7.1,309,2.2,0.6,7.2,181,3.7,0.6,6.9
NJI,6,4,27.5N,121.1E,301,2.7,0.7,6,301,2.7,0.7,6,310,3.3,0.6,7.1,309,2.2,0.6,7.2
NJI,6,5,27.5N,121.1E,283,2.9,0.7,7.1,283,2.9,0.7,7.1,301,2.7,0.7,6,310,3.3,0.6,7.1
NJI,6,6,27.5N,121.1E,300,2.2,0.6,6.5,300,2.2,0.6,6.5,283,2.9,0.7,7.1,301,2.7,0.7,6
NJI,6,7,27.5N,121.1E,291,2.9,0.6,6.5,291,2.9,0.6,6.5,300,2.2,0.6,6.5,283,2.9,0.7,7.1
NJI,6,8,27.5N,121.1E,310,3.5,0.7,6,310,3.5,0.7,6,291,2.9,0.6,6.5,300,2.2,0.6,6.5
NJI,6,9,27.5N,121.1E,329,3.5,0.6,6.2,329,3.5,0.6,6.2,310,3.5,0.7,6,291,2.9,0.6,6.5
NJI,6,10,27.5N,121.1E,183,1.3,0.6,6.3,183,1.3,0.6,6.3,329,3.5,0.6,6.2,310,3.5,0.7,6
NJI,6,11,27.5N,121.1E,195,0.6,0.5,6.2,195,0.6,0.5,6.2,183,1.3,0.6,6.3,329,3.5,0.6,6.2
NJI,6,12,27.5N,121.1E,304,2.2,0.5,6.5,304,2.2,0.5,6.5,195,0.6,0.5,6.2,183,1.3,0.6,6.3
NJI,6,13,27.5N,121.1E,8,3.9,0.5,6.7,8,3.9,0.5,6.7,304,2.2,0.5,6.5,195,0.6,0.5,6.2
NJI,6,14,27.5N,121.1E,24,4.4,0.5,7,24,4.4,0.5,7,8,3.9,0.5,6.7,304,2.2,0.5,6.5
NJI,6,15,27.5N,121.1E,41,3.5,0.5,6.7,41,3.5,0.5,6.7,24,4.4,0.5,7,8,3.9,0.5,6.7
NJI,6,16,27.5N,121.1E,22,3.8,0.6,6.5,22,3.8,0.6,6.5,41,3.5,0.5,6.7,24,4.4,0.5,7
NJI,6,17,27.5N,121.1E,36,3.3,0.5,6.8,36,3.3,0.5,6.8,22,3.8,0.6,6.5,41,3.5,0.5,6.7
NJI,6,18,27.5N,121.1E,57,3.2,0.5,6.5,57,3.2,0.5,6.5,36,3.3,0.5,6.8,22,3.8,0.6,6.5
NJI,6,19,27.5N,121.1E,59,3.2,0.5,6.3,59,3.2,0.5,6.3,57,3.2,0.5,6.5,36,3.3,0.5,6.8
NJI,6,20,27.5N,121.1E,72,3.3,0.5,6,72,3.3,0.5,6,59,3.2,0.5,6.3,57,3.2,0.5,6.5
NJI,6,21,27.5N,121.1E,59,2.6,0.5,6.5,59,2.6,0.5,6.5,72,3.3,0.5,6,59,3.2,0.5,6.3
NJI,6,22,27.5N,121.1E,98,1.7,0.5,6.5,98,1.7,0.5,6.5,59,2.6,0.5,6.5,72,3.3,0.5,6
NJI,6,23,27.5N,121.1E,99,1,0.5,6.5,99,1,0.5,6.5,98,1.7,0.5,6.5,59,2.6,0.5,6.5
NJI,7,0,27.5N,121.1E,162,0.4,0.5,6.7,162,0.4,0.5,6.7,99,1,0.5,6.5,98,1.7,0.5,6.5
NJI,7,1,27.5N,121.1E,289,1.7,0.5,7,289,1.7,0.5,7,162,0.4,0.5,6.7,99,1,0.5,6.5
NJI,7,2,27.5N,121.1E,296,2.2,0.5,7.2,296,2.2,0.5,7.2,289,1.7,0.5,7,162,0.4,0.5,6.7
NJI,7,3,27.5N,121.1E,322,1.7,0.4,7.1,322,1.7,0.4,7.1,296,2.2,0.5,7.2,289,1.7,0.5,7
NJI,7,4,27.5N,121.1E,313,9.7,0.5,7.2,313,9.7,0.5,7.2,322,1.7,0.4,7.1,296,2.2,0.5,7.2
NJI,7,5,27.5N,121.1E,312,4.4,0.4,6.9,312,4.4,0.4,6.9,313,9.7,0.5,7.2,322,1.7,0.4,7.1
NJI,7,6,27.5N,121.1E,174,1.9,0.5,6.8,174,1.9,0.5,6.8,312,4.4,0.4,6.9,313,9.7,0.5,7.2
NJI,7,7,27.5N,121.1E,162,3.8,0.5,6.2,162,3.8,0.5,6.2,174,1.9,0.5,6.8,312,4.4,0.4,6.9
NJI,7,8,27.5N,121.1E,172,3.5,0.5,6.1,172,3.5,0.5,6.1,162,3.8,0.5,6.2,174,1.9,0.5,6.8
NJI,7,9,27.5N,121.1E,196,3.3,0.5,5.9,196,3.3,0.5,5.9,172,3.5,0.5,6.1,162,3.8,0.5,6.2
NJI,7,10,27.5N,121.1E,221,4.1,0.5,5.8,221,4.1,0.5,5.8,196,3.3,0.5,5.9,172,3.5,0.5,6.1
NJI,7,11,27.5N,121.1E,209,5.7,0.5,6.3,209,5.7,0.5,6.3,221,4.1,0.5,5.8,196,3.3,0.5,5.9
NJI,7,12,27.5N,121.1E,214,5.7,0.5,5.8,214,5.7,0.5,5.8,209,5.7,0.5,6.3,221,4.1,0.5,5.8
NJI,7,13,27.5N,121.1E,220,5.8,0.5,6.2,220,5.8,0.5,6.2,214,5.7,0.5,5.8,209,5.7,0.5,6.3
NJI,7,14,27.5N,121.1E,244,2.5,0.5,6.2,244,2.5,0.5,6.2,220,5.8,0.5,6.2,214,5.7,0.5,5.8
NJI,7,15,27.5N,121.1E,316,1.9,0.6,5.8,316,1.9,0.6,5.8,244,2.5,0.5,6.2,220,5.8,0.5,6.2
NJI,7,16,27.5N,121.1E,15,8.3,0.9,4.4,15,8.3,0.9,4.4,316,1.9,0.6,5.8,244,2.5,0.5,6.2
NJI,7,17,27.5N,121.1E,38,7.6,1.5,5.1,38,7.6,1.5,5.1,15,8.3,0.9,4.4,316,1.9,0.6,5.8
NJI,7,18,27.5N,121.1E,39,12.8,2,5.5,39,12.8,2,5.5,38,7.6,1.5,5.1,15,8.3,0.9,4.4
NJI,7,19,27.5N,121.1E,34,15.7,2.6,6.1,34,15.7,2.6,6.1,39,12.8,2,5.5,38,7.6,1.5,5.1
NJI,7,20,27.5N,121.1E,32,18.1,2.5,6,32,18.1,2.5,6,34,15.7,2.6,6.1,39,12.8,2,5.5
NJI,7,21,27.5N,121.1E,28,21.7,2.2,6.2,28,21.7,2.2,6.2,32,18.1,2.5,6,34,15.7,2.6,6.1
NJI,7,22,27.5N,121.1E,28,22.5,2.4,6.2,28,22.5,2.4,6.2,28,21.7,2.2,6.2,32,18.1,2.5,6
NJI,7,23,27.5N,121.1E,28,23.7,2.2,6.1,28,23.7,2.2,6.1,28,22.5,2.4,6.2,28,21.7,2.2,6.2
NJI,8,0,27.5N,121.1E,27,20.9,2.1,6,27,20.9,2.1,6,28,23.7,2.2,6.1,28,22.5,2.4,6.2
NJI,8,1,27.5N,121.1E,29,18.7,2,6.2,29,18.7,2,6.2,27,20.9,2.1,6,28,23.7,2.2,6.1
NJI,8,2,27.5N,121.1E,28,18.2,2.1,6.4,28,18.2,2.1,6.4,29,18.7,2,6.2,27,20.9,2.1,6
NJI,8,3,27.5N,121.1E,24,17.8,2.2,6.5,24,17.8,2.2,6.5,28,18.2,2.1,6.4,29,18.7,2,6.2
NJI,8,4,27.5N,121.1E,15,14.9,1.5,6.1,15,14.9,1.5,6.1,24,17.8,2.2,6.5,28,18.2,2.1,6.4
NJI,8,5,27.5N,121.1E,28,17.1,1.7,5.8,28,17.1,1.7,5.8,15,14.9,1.5,6.1,24,17.8,2.2,6.5
NJI,8,6,27.5N,121.1E,21,13.3,1.6,5.6,21,13.3,1.6,5.6,28,17.1,1.7,5.8,15,14.9,1.5,6.1
NJI,8,7,27.5N,121.1E,10,12.9,1.7,5.1,10,12.9,1.7,5.1,21,13.3,1.6,5.6,28,17.1,1.7,5.8
NJI,8,8,27.5N,121.1E,17,12.6,1.7,5.6,17,12.6,1.7,5.6,10,12.9,1.7,5.1,21,13.3,1.6,5.6
NJI,8,9,27.5N,121.1E,20,14.3,1.6,5.7,20,14.3,1.6,5.7,17,12.6,1.7,5.6,10,12.9,1.7,5.1
NJI,8,10,27.5N,121.1E,22,13.1,1.6,5.6,22,13.1,1.6,5.6,20,14.3,1.6,5.7,17,12.6,1.7,5.6
NJI,8,11,27.5N,121.1E,13,12,1.6,5.4,13,12,1.6,5.4,22,13.1,1.6,5.6,20,14.3,1.6,5.7
NJI,8,12,27.5N,121.1E,21,14.5,1.6,6,21,14.5,1.6,6,13,12,1.6,5.4,22,13.1,1.6,5.6
NJI,8,13,27.5N,121.1E,18,14.1,1.3,5.9,18,14.1,1.3,5.9,21,14.5,1.6,6,13,12,1.6,5.4
NJI,8,14,27.5N,121.1E,24,13.9,1.4,6.1,24,13.9,1.4,6.1,18,14.1,1.3,5.9,21,14.5,1.6,6
NJI,8,15,27.5N,121.1E,17,12,1.4,6.4,17,12,1.4,6.4,24,13.9,1.4,6.1,18,14.1,1.3,5.9
NJI,8,16,27.5N,121.1E,12,10.7,1.4,6.2,12,10.7,1.4,6.2,17,12,1.4,6.4,24,13.9,1.4,6.1
NJI,8,17,27.5N,121.1E,23,11.1,1.2,6.1,23,11.1,1.2,6.1,12,10.7,1.4,6.2,17,12,1.4,6.4
NJI,8,18,27.5N,121.1E,19,11.9,1.5,5.6,19,11.9,1.5,5.6,23,11.1,1.2,6.1,12,10.7,1.4,6.2
NJI,8,19,27.5N,121.1E,20,11.6,1.5,5.5,20,11.6,1.5,5.5,19,11.9,1.5,5.6,23,11.1,1.2,6.1
NJI,8,20,27.5N,121.1E,22,10.6,1.5,5.2,22,10.6,1.5,5.2,20,11.6,1.5,5.5,19,11.9,1.5,5.6
NJI,8,21,27.5N,121.1E,20,10.7,1.3,5,20,10.7,1.3,5,22,10.6,1.5,5.2,20,11.6,1.5,5.5
NJI,8,22,27.5N,121.1E,23,11.8,1.3,5.2,23,11.8,1.3,5.2,20,10.7,1.3,5,22,10.6,1.5,5.2
NJI,8,23,27.5N,121.1E,15,10.4,1.1,5.3,15,10.4,1.1,5.3,23,11.8,1.3,5.2,20,10.7,1.3,5
NJI,9,0,27.5N,121.1E,15,11,1.1,5.2,15,11,1.1,5.2,15,10.4,1.1,5.3,23,11.8,1.3,5.2
NJI,9,1,27.5N,121.1E,11,7.7,0.9,5.7,11,7.7,0.9,5.7,15,11,1.1,5.2,15,10.4,1.1,5.3
NJI,9,2,27.5N,121.1E,7,7.8,0.8,5.9,7,7.8,0.8,5.9,11,7.7,0.9,5.7,15,11,1.1,5.2
NJI,9,3,27.5N,121.1E,355,6.8,0.8,6.2,355,6.8,0.8,6.2,7,7.8,0.8,5.9,11,7.7,0.9,5.7
NJI,9,4,27.5N,121.1E,353,6.6,0.9,5.6,353,6.6,0.9,5.6,355,6.8,0.8,6.2,7,7.8,0.8,5.9
NJI,9,5,27.5N,121.1E,354,8.4,1,5.4,354,8.4,1,5.4,353,6.6,0.9,5.6,355,6.8,0.8,6.2
NJI,9,6,27.5N,121.1E,12,9.4,1.4,5.2,12,9.4,1.4,5.2,354,8.4,1,5.4,353,6.6,0.9,5.6
NJI,9,7,27.5N,121.1E,9,9.4,1.9,5.5,9,9.4,1.9,5.5,12,9.4,1.4,5.2,354,8.4,1,5.4
NJI,9,8,27.5N,121.1E,13,12.1,2.1,5.7,13,12.1,2.1,5.7,9,9.4,1.9,5.5,12,9.4,1.4,5.2
NJI,9,9,27.5N,121.1E,20,15.9,2.3,5.8,20,15.9,2.3,5.8,13,12.1,2.1,5.7,9,9.4,1.9,5.5
NJI,9,10,27.5N,121.1E,28,14,2.1,5.8,28,14,2.1,5.8,20,15.9,2.3,5.8,13,12.1,2.1,5.7
NJI,9,11,27.5N,121.1E,12,13,2,5.8,12,13,2,5.8,28,14,2.1,5.8,20,15.9,2.3,5.8
NJI,9,12,27.5N,121.1E,17,13.7,1.8,5.5,17,13.7,1.8,5.5,12,13,2,5.8,28,14,2.1,5.8
NJI,9,13,27.5N,121.1E,24,14.2,1.8,5.7,24,14.2,1.8,5.7,17,13.7,1.8,5.5,12,13,2,5.8
NJI,9,14,27.5N,121.1E,20,14.8,1.5,6.2,20,14.8,1.5,6.2,24,14.2,1.8,5.7,17,13.7,1.8,5.5
NJI,9,15,27.5N,121.1E,17,13.6,1.8,6.3,17,13.6,1.8,6.3,20,14.8,1.5,6.2,24,14.2,1.8,5.7
NJI,9,16,27.5N,121.1E,17,14,1.8,6.1,17,14,1.8,6.1,17,13.6,1.8,6.3,20,14.8,1.5,6.2
NJI,9,17,27.5N,121.1E,22,15.3,2,6.3,22,15.3,2,6.3,17,14,1.8,6.1,17,13.6,1.8,6.3
NJI,9,18,27.5N,121.1E,21,15.4,1.8,6,21,15.4,1.8,6,22,15.3,2,6.3,17,14,1.8,6.1
NJI,9,19,27.5N,121.1E,24,17,2.2,6.2,24,17,2.2,6.2,21,15.4,1.8,6,22,15.3,2,6.3
NJI,9,20,27.5N,121.1E,23,15.9,2,5.6,23,15.9,2,5.6,24,17,2.2,6.2,21,15.4,1.8,6
NJI,9,21,27.5N,121.1E,14,13.2,1.8,5.4,14,13.2,1.8,5.4,23,15.9,2,5.6,24,17,2.2,6.2
NJI,9,22,27.5N,121.1E,17,12.9,1.7,5.5,17,12.9,1.7,5.5,14,13.2,1.8,5.4,23,15.9,2,5.6
NJI,9,23,27.5N,121.1E,17,10.7,1.8,5.5,17,10.7,1.8,5.5,17,12.9,1.7,5.5,14,13.2,1.8,5.4
NJI,10,0,27.5N,121.1E,15,11.5,1.7,5.4,15,11.5,1.7,5.4,17,10.7,1.8,5.5,17,12.9,1.7,5.5
NJI,10,1,27.5N,121.1E,24,12.7,1.7,5.8,24,12.7,1.7,5.8,15,11.5,1.7,5.4,17,10.7,1.8,5.5
NJI,10,2,27.5N,121.1E,15,11.2,1.6,6,15,11.2,1.6,6,24,12.7,1.7,5.8,15,11.5,1.7,5.4
NJI,10,3,27.5N,121.1E,13,12.6,1.7,6.1,13,12.6,1.7,6.1,15,11.2,1.6,6,24,12.7,1.7,5.8
NJI,10,4,27.5N,121.1E,14,12,1.5,6.1,14,12,1.5,6.1,13,12.6,1.7,6.1,15,11.2,1.6,6
NJI,10,5,27.5N,121.1E,22,11.7,1.5,6.2,22,11.7,1.5,6.2,14,12,1.5,6.1,13,12.6,1.7,6.1
NJI,10,6,27.5N,121.1E,12,11.1,1.6,5.9,12,11.1,1.6,5.9,22,11.7,1.5,6.2,14,12,1.5,6.1
NJI,10,7,27.5N,121.1E,3,9.6,1.7,5.7,3,9.6,1.7,5.7,12,11.1,1.6,5.9,22,11.7,1.5,6.2
NJI,10,8,27.5N,121.1E,5,10.1,1.7,5.4,5,10.1,1.7,5.4,3,9.6,1.7,5.7,12,11.1,1.6,5.9
NJI,10,9,27.5N,121.1E,12,11.7,1.5,5.2,12,11.7,1.5,5.2,5,10.1,1.7,5.4,3,9.6,1.7,5.7
NJI,10,10,27.5N,121.1E,18,12.4,1.3,5.3,18,12.4,1.3,5.3,12,11.7,1.5,5.2,5,10.1,1.7,5.4
NJI,10,11,27.5N,121.1E,15,12.3,1.3,5.3,15,12.3,1.3,5.3,18,12.4,1.3,5.3,12,11.7,1.5,5.2
NJI,10,12,27.5N,121.1E,0,9.7,1.3,5.3,0,9.7,1.3,5.3,15,12.3,1.3,5.3,18,12.4,1.3,5.3
NJI,10,13,27.5N,121.1E,5,9.4,1.2,5.2,5,9.4,1.2,5.2,0,9.7,1.3,5.3,15,12.3,1.3,5.3
NJI,10,14,27.5N,121.1E,2,8.4,1.1,5.5,2,8.4,1.1,5.5,5,9.4,1.2,5.2,0,9.7,1.3,5.3
NJI,10,15,27.5N,121.1E,352,9.3,1,5.7,352,9.3,1,5.7,2,8.4,1.1,5.5,5,9.4,1.2,5.2
NJI,10,16,27.5N,121.1E,356,9.5,1,6.1,356,9.5,1,6.1,352,9.3,1,5.7,2,8.4,1.1,5.5
NJI,10,17,27.5N,121.1E,355,9.4,1,5.4,355,9.4,1,5.4,356,9.5,1,6.1,352,9.3,1,5.7
NJI,10,18,27.5N,121.1E,358,8.1,1.2,5.7,358,8.1,1.2,5.7,355,9.4,1,5.4,356,9.5,1,6.1
NJI,10,19,27.5N,121.1E,2,8.9,1.3,5.4,2,8.9,1.3,5.4,358,8.1,1.2,5.7,355,9.4,1,5.4
NJI,10,20,27.5N,121.1E,13,8.7,1.5,5.2,13,8.7,1.5,5.2,2,8.9,1.3,5.4,358,8.1,1.2,5.7
NJI,10,21,27.5N,121.1E,13,9,1.4,5.1,13,9,1.4,5.1,13,8.7,1.5,5.2,2,8.9,1.3,5.4
NJI,10,22,27.5N,121.1E,14,11.7,1.3,4.8,14,11.7,1.3,4.8,13,9,1.4,5.1,13,8.7,1.5,5.2
NJI,10,23,27.5N,121.1E,12,12.1,1.3,4.8,12,12.1,1.3,4.8,14,11.7,1.3,4.8,13,9,1.4,5.1
NJI,11,0,27.5N,121.1E,8,9.2,1.3,5,8,9.2,1.3,5,12,12.1,1.3,4.8,14,11.7,1.3,4.8
NJI,11,1,27.5N,121.1E,11,12.5,1.3,5.2,11,12.5,1.3,5.2,8,9.2,1.3,5,12,12.1,1.3,4.8
NJI,11,2,27.5N,121.1E,8,11.4,1.1,5.1,8,11.4,1.1,5.1,11,12.5,1.3,5.2,8,9.2,1.3,5
NJI,11,3,27.5N,121.1E,359,9.9,1.1,5.7,359,9.9,1.1,5.7,8,11.4,1.1,5.1,11,12.5,1.3,5.2
